username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,2019-01-23 11:29,0,0,retuíte para ajudar nossos irmãos venezuelanos fora maduro fora ditador https twittercomunbornnesssta tus1088063603180294144,,,,1088066176259899392,https://twitter.com/cissa_leite/status/1088066176259899392
,2019-01-23 09:42,1,1,23ecallehastaquesevaya o brasil apoia os irmãos venezuelanos fora maduro assassino https twittercomprofpaulamaris astatus1088034028991795202,,,#23ECalleHastaQueSeVaya,1088039231270912001,https://twitter.com/Patricia1SA/status/1088039231270912001
,2019-01-23 08:58,0,0,se deus quiser o fim do padecimento dos irmãos venezuelanos esta próximo fora maduro,,,,1088028184543748096,https://twitter.com/BrandtJair/status/1088028184543748096
,2019-01-23 07:53,97,195,23ecallehastaquesevaya fora ditador maduro liberdade para os nossos irmãos venezuelanos pictwittercom2es8uuzsn4,,,#23ECalleHastaQueSeVaya,1088011951433830400,https://twitter.com/LuzianoLopes/status/1088011951433830400
,2019-01-22 19:49,0,0,venezuelanos tirem cabeça para fora chega de opressão https twittercomernestofaraujo status1087641943054708736,,,,1087829712179740672,https://twitter.com/pritram/status/1087829712179740672
,2019-01-22 11:58,0,1,não deve nem ter sinal será será que chegou à esse ponto proibir os venezuelanos de se comunicarem com ninguém mas maduro vai cair já começou a guerra contra ele o povo e os militares já caiu tenha certeza fora comunismobolsonarosp,,@BolsonaroSP,,1087710993793380353,https://twitter.com/marismoraesR/status/1087710993793380353
,2019-01-22 11:36,0,0,eu irei ver a queda desse canalha do maduro tenho amigos venezuelanos que moram fora e não podem alimentar as suas famílias porque esse satanás não deixa https twittercomernestofaraujo status1087641943054708736,,,,1087705661931163654,https://twitter.com/pardonnemoi15/status/1087705661931163654
,2019-01-22 06:38,0,0,vamos ajudar os venezuelanos fora maduro httpswww facebookcomstoryphpstor y_fbid2062343220512560id100002107065367,,,,1087630586313879553,https://twitter.com/EDITE_PC/status/1087630586313879553
,2019-01-21 22:54,0,0,fora maduro amigo do narco guerrilheiro amigo dos terroristas assassino dos venezuelanos jairbolsonaro hrw_brasil greenpeacebr almagro_oea2015 diego_arria beatrizbecerrab ep_president mauriciomacri emmanuelmacron,,@jairbolsonaro @hrw_brasil @GreenpeaceBR @Almagro_OEA2015 @Diego_Arria @beatrizbecerrab @EP_President @mauriciomacri @EmmanuelMacron,,1087513779884175360,https://twitter.com/so_hum3/status/1087513779884175360
,2019-01-21 22:46,3,13,que tristeza passando documentário na record dos venezuelanos chorando pela falta de comida a fome é um martírio fora maduro nicolasmaduro,,@NicolasMaduro,,1087511678256906240,https://twitter.com/bygf/status/1087511678256906240
,2019-01-21 22:32,0,0,o que eu disse os venezuelanos sozinhos não terão condições de fazer frente a nicolás maduro ele detém o domínio da máquina governamental será necessário uma ofensiva definitiva de fora para dentro do país,,,,1087508344275980290,https://twitter.com/estrelajosie/status/1087508344275980290
,2019-01-21 13:00,0,1,blogdopim visaomacro augustosnunes carlosbolsonaro aguedescartoon deve ser para impedir que o povo fique sabendo que dia 23 de janeiro os venezuelanos se reunirão pra dizer fora maduro usurpador https twittercommaibortpetits tatus1087363341415337986,,@BlogDoPim @visaomacro @augustosnunes @CarlosBolsonaro @aguedescartoon,,1087364417006784514,https://twitter.com/LuzCortizo/status/1087364417006784514
,2019-01-21 10:03,0,0,com aquele tratamento contínuo de que somos servidão e pessoas de segunda classe que tenho visto dentro e fora das igrejas os venezuelanos nós gente teríamos sido felizes sem sair de nosso país ficamos felizes de morar em nosso ambiente e nos 29 anos que,,,,1087319714639040512,https://twitter.com/shenaywalls/status/1087319714639040512
,2019-01-18 21:24,0,0,fora ptralha seu lugar não é neste post aqui só merece lugar quem se importa de verdade com os irmãos venezuelanos,,,,1086404078979244032,https://twitter.com/angela_gorini/status/1086404078979244032
,2019-01-18 15:12,1,4,é um sociopata gosta de ver o povo sofrer e ele é repugnante quem o apoia na venezuela não é patriota e não estão preocupados com as gerações futuras e quem é de fora e o apoia vive no mundo fantástico de bob deus cuide dos venezuelanos e dê uma saída para eles,,,,1086310472226402305,https://twitter.com/Ardson/status/1086310472226402305
,2019-01-18 13:49,0,1,tinha que ser enforcados em praça públicaapedrejados fora angolanos venezuelanos fora https twittercomcissa_leitest atus1086217145107787776,,,,1086289597150183424,https://twitter.com/BereniceVieir11/status/1086289597150183424
,2019-01-17 18:24,0,26,vamos tomar o petróleo dos venezuelanos para os eua de caça f5 pre históricos dos anos 60 eu to fora vai o bozzo e os filhos e o motorista,,,,1085996332039446528,https://twitter.com/eusouaquelequee/status/1085996332039446528
,2019-01-16 22:07,0,0,enlouqueceu encontrei venezuelanos aqui no estados unidos que fugiram da venezuela a família chorando dizendo que a venezuela acabou está triste a situação lá essa mulher está fora da realidade gleisi,,,,1085689997183905798,https://twitter.com/gedineia/status/1085689997183905798
,2019-01-15 22:45,0,1,bom mas o congresso pode melhorálo e ampliálo concedendo o porte também quem não quer a população armada são os cúmplices de maduro que assassinou mais de 8 mil venezuelanos desarmados fora as torturas prisões ilegais perseguições,,,,1085337102563360768,https://twitter.com/adilton_virgens/status/1085337102563360768
,2019-01-15 22:44,0,0,bom mas o congresso pode melhorálo e ampliálo concedendo o porte também quem não quer a população armada são os cúmplices de maduro que assassinou mais de 8 mil venezuelanos desarmados fora as torturas prisões ilegais perseguições https twittercomalvarodias_st atus1085221302791819266,,,,1085336953455894528,https://twitter.com/adilton_virgens/status/1085336953455894528
,2019-01-15 22:44,0,2,bom mas o congresso pode melhorálo e ampliálo concedendo o porte também quem não quer a população armada são os cúmplices de maduro que assassinou mais de 8 mil venezuelanos desarmados fora as torturas prisões ilegais perseguições,,,,1085336906873954305,https://twitter.com/adilton_virgens/status/1085336906873954305
,2019-01-15 18:59,0,0,as melhores campanhas dos venezuelanos na libertadores foram então três quartasdefinais em 1999 em 2004 e em 2009 os times venezuelanos nunca chegaram ás semis depois de 2009 os venezuelanos só foram as oitavas em 2016 com o deportivo táchira fora isso caíram antes,,,,1085280318419095554,https://twitter.com/arquivo_do/status/1085280318419095554
,2019-01-15 14:58,0,0,ele pode não ser o líder democrático q a venezuela precisa mas ele é o líder q a venezuela tem as únicas pessoas que podem afirmar isso são os venezuelanos nós q vemos de fora temos q apenas respeitar e sermos parceiros do país para tentar achar uma saída,,,,1085219755664072706,https://twitter.com/anaterraps/status/1085219755664072706
,2019-01-15 09:41,0,0,sim os brasileiros querem o ditador maduro fora da venezuela estamos com vocês venezuelanos democracia já,,,,1085139946980167680,https://twitter.com/rcsena/status/1085139946980167680
,2019-01-15 09:20,0,0,fora gleisi não dá pra manda pra venezuela não desejo isso pra os irmãos venezuelanos https twittercomluciano_hangs tatus1084993833467822080,,@gleisi,,1085134555785424896,https://twitter.com/VFdoNascimento/status/1085134555785424896
,2019-01-14 22:57,0,0,luis pq os venezuelanos dizem tanto a jguaido que deve juramentar qual o significado disso uma vez que jurar no sentido da palavra pode ser da boca pra fora obrigada,,@jguaido,,1084977943162642432,https://twitter.com/Anyssima/status/1084977943162642432
,2019-01-14 21:20,0,2,ele está é certo sou de ro e ja vejo os problemas que os venezuelanos e alguns argentinos tem causado aqui isso pq não somos fronteira fora q muitos africanos muçulmanos q tentar entrar lá tentaram no futuro impor sua cultura fato,,,,1084953342965620736,https://twitter.com/Kirito07651686/status/1084953342965620736
,2019-01-14 08:18,0,0,venezuelanos querem maduro fora mas maioria se opõe à intervenção militar estrangeira https jornalggncombrnoticiavenezu elanosqueremmaduroforamasmaioriaseopoeaintervencaomilitarestrangeira,,,,1084756729081024513,https://twitter.com/LiviaPetralha/status/1084756729081024513
,2019-01-14 07:49,0,0,maioria dos venezuelanos se opõe à intervenção militar estrangeira apesar que querer maduro fora por david smilde https urbsmagnacom20190114mai oriadosvenezuelanosseopoeaintervencaomilitarestrangeiraapesarquequerermaduroforapordavidsmilde pictwittercom2luqbvgel2,,,,1084749312142336000,https://twitter.com/dB_id/status/1084749312142336000
,2019-01-14 07:49,0,0,maioria dos venezuelanos se opõe à intervenção militar estrangeira apesar que querer maduro fora por david smilde https urbsmagnacom20190114mai oriadosvenezuelanosseopoeaintervencaomilitarestrangeiraapesarquequerermaduroforapordavidsmilde pictwittercomqfh7c0tgye,,,,1084749304919703553,https://twitter.com/dB_notitia_rei/status/1084749304919703553
,2019-01-14 07:49,0,0,maioria dos venezuelanos se opõe à intervenção militar estrangeira apesar que querer maduro fora por david smilde https urbsmagnacom20190114mai oriadosvenezuelanosseopoeaintervencaomilitarestrangeiraapesarquequerermaduroforapordavidsmilde pictwittercoms85swtm346,,,,1084749230206578688,https://twitter.com/Et_Urbs_Magna/status/1084749230206578688
,2019-01-13 23:12,8,71,liberdade aos nossos irmãos venezuelanos que sejam livres e prósperos fora maduro,,,,1084619115829047296,https://twitter.com/Olibelpa1/status/1084619115829047296
