username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,2018-08-19 11:45,0,0,fora venezuelanos vocês pediram isso https g1globocomrrroraimanot icia20180818prefiromorrerdefomenavenezueladoqueagredidoaquidizimigranteatacadoporbrasileirosnafronteiraemrrghtml,,,,1031190432657694721,https://twitter.com/Viniciusbb1/status/1031190432657694721
,2018-08-19 11:13,0,0,tem que fechar a fronteira sim fora venezuelanos o estado de roraima pede socorro,,,,1031182425093750787,https://twitter.com/alianca_brasil1/status/1031182425093750787
,2018-08-19 10:35,0,0,fora venezuelanos,,,,1031172751715905539,https://twitter.com/anamaria060651/status/1031172751715905539
,2018-08-19 10:34,0,0,fora venezuelanos https twittercomsocmilitarsta tus1030944461117947904,,,,1031172564654194690,https://twitter.com/anamaria060651/status/1031172564654194690
,2018-08-19 10:00,2,3,fora venezuelanos https twittercomeunicollelaila status1030848884531232768,,,,1031164051043364864,https://twitter.com/QueirozNayla/status/1031164051043364864
,2018-08-19 09:25,0,0,fora venezuelanos,,,,1031155065522929664,https://twitter.com/dsinhoo/status/1031155065522929664
,2018-08-19 09:24,0,0,fora venezuelanos httpswww facebookcomgleisongeovan emartinsbragaposts1110503732407938,,,,1031154948875141120,https://twitter.com/_0961280155401/status/1031154948875141120
,2018-08-19 01:52,0,0,eles tem que ir embora mesmo matam e robam e ainda deixa nossa cidade um caos pacaraima era a cidade mais segura do brasil e hj é um caos hoje esses covardes dada dos foram embora de baixo de peia apos de ter quase matado um comerciante local para robar fora venezuelanos,,,,1031041157260824578,https://twitter.com/Jimmymcarneiro/status/1031041157260824578
,2018-08-18 20:07,0,0,meu que tristeza sabe nego filmando gritando fora venezuelanos que coisa absolutamente horrível,,,,1030954315765239811,https://twitter.com/outralilla/status/1030954315765239811
,2018-08-18 19:55,0,1,povo na rua já tem que invadir brasília e desce a porrada naquele bando de vagabundos que vivem as custas do nosso dinheiro e em troca só nos oferecem o caos fora temer fora ptpmdb fora venezuelanos,,,,1030951378083037186,https://twitter.com/SimoneOliv13/status/1030951378083037186
,2018-08-18 19:44,0,0,fora venezuelanos fora https twittercomhelionogueirat vstatus1030869690082648065,,,,1030948561456967680,https://twitter.com/BereniceVieir11/status/1030948561456967680
,2018-08-18 17:26,0,0,fora venezuelanos se essas merdas de autoridades braailwiras não fazem nada o povo tem que tomar uma atitude não podemos ver nosso paísque já está uma porcaria ficar a mercê desses venezuelanos se o país deles está pior não é problema nosso,,,,1030913803909771264,https://twitter.com/moro_brasil/status/1030913803909771264
,2018-08-18 17:22,0,1,fora venezuelanos aqui no brasil apesar da bagunça não é refúgio pra vagabundo já basta o que temos,,,,1030912799755718666,https://twitter.com/moro_brasil/status/1030912799755718666
,2018-08-18 17:13,1,1,bolsonaro o povo de roraima esta pedindo socorro fora venezuelanos fora comunistas desgraçados marina silva guilherme boulos chega de vagabundagem chega de impunidade o povo ta reagindo agora vai ser na base da porrada,,,,1030910647314333696,https://twitter.com/SimoneOliv13/status/1030910647314333696
,2018-08-18 16:34,0,1,perfeito tem que por pra fora na marra fora venezuelanos comunistas https twittercomsobreboavista status1030854428302168065,,,,1030900733640667139,https://twitter.com/reicamereicame/status/1030900733640667139
,2018-08-18 15:38,57,77,se não tem governante se não tem autoridade por nós nós que vamos fazer nossa autoridade fora venezuelanos diz pessoa envolvida em atos de violência em pacaraimarr via camila_asano pictwittercompfhy7uqcgi,,@camila_asano,,1030886717610446848,https://twitter.com/jnascim/status/1030886717610446848
,2018-08-08 06:46,0,0,tá de sacanagem né o brasil é dos brasileiros não é dos estrangeiros fora venezuelanos https g1globocomrrroraimanot icia20180807fronteiraentrebrasilevenezuelaereabertaaposdecisaodotrf1ghtml,,,,1027128878794461184,https://twitter.com/claudiostorres/status/1027128878794461184
,2018-03-03 07:48,0,0,pq nao pode barrar esses venezuelanos ja temos problemas demais por aqui fora venezuelanos,,,,969887217463255040,https://twitter.com/mengaaaaoooo/status/969887217463255040
,2018-02-20 21:09,0,0,não queremos a venezuela aqui fora venezuelanos voltem pro seu país não tragam doenças e miseria pra cá,,,,966102578936340480,https://twitter.com/a_mantovani/status/966102578936340480
,2018-02-20 21:07,1,1,fora venezuelanos so vem pra cá pra dar prejuízo ao nosso país voltem lá pro seu maduro foravenezuela fiquem no seu país,,,#foravenezuela,966102112076779520,https://twitter.com/a_mantovani/status/966102112076779520
,2018-02-17 14:30,0,0,fora venezuelanos o brasil já tem fascistas demais,,,,964899905515982849,https://twitter.com/milucca701/status/964899905515982849
,2018-02-09 11:25,2,11,cada um em seus pais fora venezuelanos haitianos africanos e árabes do g1,,@g1,,961954147821129728,https://twitter.com/AnarcoFino/status/961954147821129728
,2017-12-13 17:35,1,1,noves fora venezuelanos a entrada de imigrantes no brasil caiu 23 em dois anos efeito da crise política e econômica diz estudo https g1globocompoliticanotic iaentradadeimigrantesnobrasilcaiu23emdoisanosefeitodacrisepoliticaeeconomicadizestudoghtmlutm_sourcetwitterutm_mediumsharebardesktoputm_campaignsharebar,,,,941028933960634369,https://twitter.com/MirandaSa_/status/941028933960634369
,2017-12-09 16:53,0,0,fora venezuelanos mandem de volta essa corja que antes apoiava maduro,,,,939568813917507584,https://twitter.com/LucUndG/status/939568813917507584
,2017-08-19 21:27,0,0,unfollow naquele tipo de gente que se diz humano mas tuíta fora venezuelanos,,,,899065217153245184,https://twitter.com/mariveeiga/status/899065217153245184
,2017-08-15 18:23,0,0,a direita afinal fora haitianos fora venezuelanos fora sírio é gritado por quem,,,,897569394238345216,https://twitter.com/guibatt/status/897569394238345216
,2017-05-14 08:39,0,0,fora venezuelanos que colocaram chavesmaduro no poder a maioria esmagadora se comportou feito um bando de retardado agora colhe,,,,863720400190148610,https://twitter.com/alessandrorubo/status/863720400190148610
,2017-05-09 16:48,0,0,esses babacas apoiaram o ditador chavesmaduro e agora pedem socorro no brasilnosso povo não deve dividir o que não tem fora venezuelanos,,,,862031591337603072,https://twitter.com/FilAirton/status/862031591337603072
,2017-05-08 20:42,0,0,venezuelanos não são coitados eles votaram no chavesmaduro e agora estão colhendo o que plantaram fora venezuelanos,,,,861727953406832640,https://twitter.com/alessandrorubo/status/861727953406832640
