username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,2019-04-29 14:43,0,0,Por ocasião do sul-americano andei fazendo pesquisa por onde jogam os venezuelanos e pasmem os principais todos jogam fora da Venezuela inclusive na Europa.,,,,1122919447994478594,https://twitter.com/Daniel__Vilar/status/1122919447994478594
,2019-04-29 07:19,0,0,"Eu concordo plenamente, os venezuelanos não merecem isso. Fora Maduro!!",,,,1122807674708557826,https://twitter.com/Lourdes14922104/status/1122807674708557826
,2019-04-25 20:09,2,6,Zamora venceu o Cerro Porteño hoje e complicou ainda mais a situação do @Atletico . Galo precisa vencer os venezuelanos fora de casa para jogar a Sul-Americana.,,@Atletico,,1121551910694268929,https://twitter.com/GaloInfo13/status/1121551910694268929
,2019-04-23 21:22,0,0,"Já vi esse filme em 2011 quando diziam que era o Barcelona da América do Sul... Libertadores começa mesmo quando os venezuelanos , peruanos e bolivianos caem fora ...",,,,1120845448762351619,https://twitter.com/LC_Barros/status/1120845448762351619
,2019-04-21 11:16,0,2,Fora imperialistas! Viva Maduro! Viva nossos irmãos Paraguaios e Venezuelanos ! Viva nossos irmãos Americanos do Sul e do Norte! Viva o Povo Brasileiro! Vamos nos unir e nos protejer dos imperialistas! Viva o Povo! Todos contra a Ditadura dos Cartéis!,,,,1119968269820145666,https://twitter.com/fonseca_cesar/status/1119968269820145666
,2019-04-20 22:38,0,1,"No Brasil o que vem de fora hoje são senegaleses haitianos venezuelanos . E alguns latinos. Os chineses vem pra trabalhar , e muito. São grande geradores de emprego. A miscigenação cultural aqui ainda é saudável. Eles vem a procura de subempregos. Ganhar mal mas algum dinheiro",,,,1119777317071523841,https://twitter.com/schwertcaravaca/status/1119777317071523841
,2019-04-20 12:06,0,0,"Não considerei realmente a situação dos venezuelanos . Também não falei no sentido de prejudicar mais eles. Só falei o que ele deveria escrever na carta, pois fora isso é muita cara de pau. Quanto a sua ideia. Ela é ótima.",,,,1119618407794716672,https://twitter.com/kibe_lokkoo/status/1119618407794716672
,2019-04-20 11:16,0,0,Esse ditador sanguinário tem que ser deposto para o bem dos venezuelanos . Ganhou a eleição devido fraude nas urnas e muitos venezuelanos já perderam a vida assassinados covardemente por esse ditador e seus pares .. Fora Maduro comunista e ditador!!!,,,,1119605673279541253,https://twitter.com/leonidascardio/status/1119605673279541253
,2019-04-17 14:54,0,0,Os militares Venezuelanos estão se recusando a maltratar o povo morto de fome. O regime de Maduro está quebrando de dentro para fora . Sargento atirou no coronel. Tropa da… https://www. instagram.com/mcbolsonaro/p/ BwXaGg7jzJq/?utm_source=ig_twitter_share&igshid=1vsqvognv0dyb …,,,,1118573342842290177,https://twitter.com/MulherescomBol5/status/1118573342842290177
,2019-04-16 12:25,43,146,"Agência da ONU para refugiados afirma que cerca de 3,7 milhões de venezuelanos estão fora do país, sendo que 80% se encontra na América Latina: Colômbia: 1,2 milhão Peru: 728 mil Chile: 228 mil Equador: 221 mil Argentina: 130 mil Brasil: 96 mil Panamá 94 mil https:// twitter.com/ACNURamericas/ status/1117943070581039105 …",,,,1118173657044529158,https://twitter.com/lucasberti/status/1118173657044529158
,2019-04-15 14:06,0,0,RT ContrapontoReal: 1 milhão de venezuelanos fora das escolas https://www. contrapontobr.com/1-milhao-de-ve nezuelanos-fora-das-escolas/ … pic.twitter.com/bvUPJMnJJR,,,,1117836507006554113,https://twitter.com/LincolnMenezes/status/1117836507006554113
,2019-04-15 14:01,0,0,1 milhão de venezuelanos fora das escolas https://www. contrapontobr.com/1-milhao-de-ve nezuelanos-fora-das-escolas/ … pic.twitter.com/dQTSIP0Q3n,,,,1117835301714526209,https://twitter.com/ContrapontoReal/status/1117835301714526209
,2019-04-15 13:59,0,0,Mais de 1 milhão de alunos venezuelanos estão fora das escolas.,,,,1117834817297580033,https://twitter.com/Videversus/status/1117834817297580033
,2019-04-15 13:32,0,0,"Mais de 1 milhão de alunos venezuelanos estão fora das escolas, segundo dados da ONU publicados por Jamil Chade.",,,,1117828009963204608,https://twitter.com/jornaldomacico/status/1117828009963204608
,2019-04-15 12:44,0,0,1 milhão de venezuelanos fora da escola - O Antagonista https://www. oantagonista.com/mundo/1-milhao -de-venezuelanos-fora-da-escola/ …,,,,1117815970050052096,https://twitter.com/sileiaantunes/status/1117815970050052096
,2019-04-15 12:42,0,0,. 1 milhão de venezuelanos fora das escolas . https://www. oantagonista.com/?p=185228 STF #STFVergonhaNacional #OSetimoGuardiao #RockinRio2019 #DepressaoCoisaSeria #SegundaDetremuraSDV #OrfaosDaTerra #jornalnacional #euapoiolavatoga #AmigoDoAmigo,,,#STFVergonhaNacional #OSetimoGuardiao #RockinRio2019 #DepressaoCoisaSeria #SegundaDetremuraSDV #OrfaosDaTerra #jornalnacional #euapoiolavatoga #AmigoDoAmigo,1117815558924308482,https://twitter.com/GordonGekkoFan/status/1117815558924308482
,2019-04-15 12:01,0,1,1 milhão de venezuelanos fora das escolas https://www. oantagonista.com/?p=185228,,,,1117805085478793221,https://twitter.com/rcampossuisse/status/1117805085478793221
,2019-04-15 11:49,0,0,E quantos alunos brasileiros estão fora da escola? Temos tantas coisas pra se preocupar por aqui... deixa q os venezuelanos resolvam seus problemas. Vamos falar por exemplo do projeto de Bolsonaro para geração de empregos,,,,1117802053978460160,https://twitter.com/nathalia_qga/status/1117802053978460160
,2019-04-15 11:45,37,115,"Mais de 1 milhão de alunos venezuelanos estão fora da escola, segundo dados da ONU publicados por Jamil Chade. https://www. oantagonista.com/mundo/1-milhao -de-venezuelanos-fora-da-escola/ …",,,,1117801192401321984,https://twitter.com/o_antagonista/status/1117801192401321984
